[2024-06-25T13:24:00.681+0000] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2024-06-25T13:24:00.692+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: windturbine.file_sensor_task scheduled__2024-06-25T13:21:00+00:00 [queued]>
[2024-06-25T13:24:00.696+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: windturbine.file_sensor_task scheduled__2024-06-25T13:21:00+00:00 [queued]>
[2024-06-25T13:24:00.696+0000] {taskinstance.py:2306} INFO - Starting attempt 1 of 2
[2024-06-25T13:24:00.703+0000] {taskinstance.py:2330} INFO - Executing <Task(FileSensor): file_sensor_task> on 2024-06-25 13:21:00+00:00
[2024-06-25T13:24:00.707+0000] {warnings.py:112} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:61: DeprecationWarning: This process (pid=1672) is multi-threaded, use of fork() may lead to deadlocks in the child.
  pid = os.fork()

[2024-06-25T13:24:00.708+0000] {standard_task_runner.py:63} INFO - Started process 1674 to run task
[2024-06-25T13:24:00.708+0000] {standard_task_runner.py:90} INFO - Running: ['***', 'tasks', 'run', 'windturbine', 'file_sensor_task', 'scheduled__2024-06-25T13:21:00+00:00', '--job-id', '505', '--raw', '--subdir', 'DAGS_FOLDER/windturbine.py', '--cfg-path', '/tmp/tmp2raku67x']
[2024-06-25T13:24:00.710+0000] {standard_task_runner.py:91} INFO - Job 505: Subtask file_sensor_task
[2024-06-25T13:24:00.736+0000] {task_command.py:426} INFO - Running <TaskInstance: windturbine.file_sensor_task scheduled__2024-06-25T13:21:00+00:00 [running]> on host 8f35bebe2893
[2024-06-25T13:24:00.790+0000] {taskinstance.py:2648} INFO - Exporting env vars: AIRFLOW_CTX_DAG_EMAIL='liviataina.ltab@gmail.com' AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='windturbine' AIRFLOW_CTX_TASK_ID='file_sensor_task' AIRFLOW_CTX_EXECUTION_DATE='2024-06-25T13:21:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2024-06-25T13:21:00+00:00'
[2024-06-25T13:24:00.791+0000] {taskinstance.py:430} INFO - ::endgroup::
[2024-06-25T13:24:00.797+0000] {baseoperator.py:400} WARNING - FileSensor.execute cannot be called outside TaskInstance!
[2024-06-25T13:24:00.802+0000] {base.py:84} INFO - Using connection ID 'fs_default' for task execution.
[2024-06-25T13:24:00.802+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:24:10.802+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:24:20.803+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:24:30.804+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:24:40.804+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:24:50.805+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:25:00.806+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:25:10.807+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:25:20.808+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:25:30.808+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:25:40.809+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:25:50.810+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:26:00.811+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:26:10.812+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:26:20.813+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:26:30.814+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:26:40.815+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:26:50.816+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:27:00.817+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
