[2024-06-25T13:27:01.473+0000] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2024-06-25T13:27:01.486+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: windturbine.file_sensor_task scheduled__2024-06-25T13:24:00+00:00 [queued]>
[2024-06-25T13:27:01.490+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: windturbine.file_sensor_task scheduled__2024-06-25T13:24:00+00:00 [queued]>
[2024-06-25T13:27:01.490+0000] {taskinstance.py:2306} INFO - Starting attempt 1 of 2
[2024-06-25T13:27:01.497+0000] {taskinstance.py:2330} INFO - Executing <Task(FileSensor): file_sensor_task> on 2024-06-25 13:24:00+00:00
[2024-06-25T13:27:01.502+0000] {warnings.py:112} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:61: DeprecationWarning: This process (pid=1717) is multi-threaded, use of fork() may lead to deadlocks in the child.
  pid = os.fork()

[2024-06-25T13:27:01.502+0000] {standard_task_runner.py:63} INFO - Started process 1719 to run task
[2024-06-25T13:27:01.503+0000] {standard_task_runner.py:90} INFO - Running: ['***', 'tasks', 'run', 'windturbine', 'file_sensor_task', 'scheduled__2024-06-25T13:24:00+00:00', '--job-id', '506', '--raw', '--subdir', 'DAGS_FOLDER/windturbine.py', '--cfg-path', '/tmp/tmpcjwmhm16']
[2024-06-25T13:27:01.504+0000] {standard_task_runner.py:91} INFO - Job 506: Subtask file_sensor_task
[2024-06-25T13:27:01.527+0000] {task_command.py:426} INFO - Running <TaskInstance: windturbine.file_sensor_task scheduled__2024-06-25T13:24:00+00:00 [running]> on host 8f35bebe2893
[2024-06-25T13:27:01.573+0000] {taskinstance.py:2648} INFO - Exporting env vars: AIRFLOW_CTX_DAG_EMAIL='liviataina.ltab@gmail.com' AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='windturbine' AIRFLOW_CTX_TASK_ID='file_sensor_task' AIRFLOW_CTX_EXECUTION_DATE='2024-06-25T13:24:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2024-06-25T13:24:00+00:00'
[2024-06-25T13:27:01.574+0000] {taskinstance.py:430} INFO - ::endgroup::
[2024-06-25T13:27:01.580+0000] {baseoperator.py:400} WARNING - FileSensor.execute cannot be called outside TaskInstance!
[2024-06-25T13:27:01.585+0000] {base.py:84} INFO - Using connection ID 'fs_default' for task execution.
[2024-06-25T13:27:01.585+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:27:11.585+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:27:21.586+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:27:31.587+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:27:41.588+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:27:51.589+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:28:01.590+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:28:11.591+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:28:21.592+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:28:31.592+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:28:41.593+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:28:51.594+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:29:01.595+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:29:11.596+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:29:21.596+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:29:31.597+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:29:41.598+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:29:51.599+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:30:01.599+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:30:11.600+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:30:21.601+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:30:31.602+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:30:41.602+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:30:51.603+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:31:01.604+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:31:11.605+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:31:21.605+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:31:31.606+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:31:41.607+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:31:51.608+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:32:01.608+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:32:11.608+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:32:21.609+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:32:31.610+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:32:41.611+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:32:51.612+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:33:01.613+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:33:11.614+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:33:21.615+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:33:31.616+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:33:41.617+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:33:51.618+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:34:01.618+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:34:11.619+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:34:21.620+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:34:31.621+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:34:41.622+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:34:51.622+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:35:01.623+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:35:11.624+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:35:21.624+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:35:31.624+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:35:41.625+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:35:51.626+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:36:01.626+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:36:11.627+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:36:21.628+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:36:31.629+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:36:41.630+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:36:51.631+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:37:01.632+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:37:11.632+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:37:21.633+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:37:31.634+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:37:41.635+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:37:51.635+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:38:01.636+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:38:11.636+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:38:21.637+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:38:31.638+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:38:41.638+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:38:51.639+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:39:01.639+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:39:11.641+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:39:21.642+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:39:31.643+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:39:41.644+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:39:51.644+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:40:01.645+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:40:11.646+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:40:21.647+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:40:31.648+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:40:41.649+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:40:51.649+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:41:01.650+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:41:11.651+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:41:21.652+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:41:31.653+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:41:41.653+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:41:51.654+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:42:01.655+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:42:11.656+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:42:21.657+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:42:31.658+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:42:41.659+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:42:51.660+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:43:01.661+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:43:11.661+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:43:21.662+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:43:31.663+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:43:41.664+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:43:51.665+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:44:01.666+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:44:11.667+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:44:21.668+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:44:31.668+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:44:41.669+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:44:51.669+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:45:01.670+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:45:11.671+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:45:21.672+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:45:31.672+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:45:41.673+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:45:51.674+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:46:01.675+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:46:11.676+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:46:21.677+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:46:31.678+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:46:41.679+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:46:51.679+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:47:01.680+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:47:11.681+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:47:21.682+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:47:31.683+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:47:41.684+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:47:51.685+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:48:01.686+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:48:11.686+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:48:21.687+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:48:31.688+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:48:41.689+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:48:51.690+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:49:01.691+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:49:11.691+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:49:21.692+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:49:31.693+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:49:41.694+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:49:51.696+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:50:01.697+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:50:11.697+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:50:21.698+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:50:31.698+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:50:41.699+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:50:51.700+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:51:01.700+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:51:11.701+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:51:21.701+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:51:31.701+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:51:41.702+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:51:51.703+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:52:01.704+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:52:11.705+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:52:21.706+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:52:31.706+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:52:41.707+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:52:51.708+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:53:01.708+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:53:11.709+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:53:21.710+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:53:31.711+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:53:41.712+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:53:51.712+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:54:01.714+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:54:11.715+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:54:21.715+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:54:31.716+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:54:41.717+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:54:51.717+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:55:01.718+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:55:11.720+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:55:21.721+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:55:31.722+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:55:41.722+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:55:51.723+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:56:01.724+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:56:11.725+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:56:21.726+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:56:31.726+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:56:41.727+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:56:51.728+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:57:01.729+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:57:11.730+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:57:21.731+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:57:31.731+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:57:41.733+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:57:51.734+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:58:01.735+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:58:11.735+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:58:21.736+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:58:31.737+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:58:41.738+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:58:51.738+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:59:01.739+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:59:11.740+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:59:21.740+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:59:31.741+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:59:41.742+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:59:51.743+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T14:00:01.744+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T14:00:11.745+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T14:00:21.746+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T14:00:31.746+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T14:00:41.747+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T14:00:51.754+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
