[2024-06-25T12:48:01.331+0000] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2024-06-25T12:48:01.453+0000] {taskinstance.py:2648} INFO - Exporting env vars: AIRFLOW_CTX_DAG_EMAIL='liviataina.ltab@gmail.com' AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='windturbine' AIRFLOW_CTX_TASK_ID='file_sensor_task' AIRFLOW_CTX_EXECUTION_DATE='2024-06-25T12:45:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2024-06-25T12:45:00+00:00'
[2024-06-25T12:48:01.453+0000] {taskinstance.py:430} INFO - ::endgroup::
[2024-06-25T12:48:01.460+0000] {baseoperator.py:400} WARNING - FileSensor.execute cannot be called outside TaskInstance!
[2024-06-25T12:48:01.466+0000] {base.py:84} INFO - Using connection ID 'fs_default' for task execution.
[2024-06-25T12:48:01.466+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T12:48:11.466+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T12:48:21.467+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T12:48:31.468+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T12:48:41.468+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T12:48:51.470+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T12:49:01.471+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T12:49:11.472+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T12:49:21.473+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T12:49:31.473+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T12:49:41.474+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T12:49:51.475+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T12:50:01.476+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T12:50:11.477+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T12:50:21.478+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T12:50:31.480+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T12:50:41.481+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T12:50:51.482+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T12:51:01.483+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T12:51:11.484+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T12:51:21.486+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T12:51:31.487+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T12:51:41.488+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T12:51:51.488+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T12:52:01.489+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T12:52:11.489+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T12:52:21.490+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T12:52:31.491+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T12:52:41.491+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T12:52:51.493+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T12:53:01.494+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T12:53:11.495+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T12:53:21.495+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T12:53:31.496+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T12:53:41.497+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T12:53:51.498+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T12:54:01.498+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T12:54:11.499+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T12:54:21.500+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T12:54:31.501+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T12:54:41.502+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T12:54:51.503+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T12:55:01.504+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T12:55:11.504+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T12:55:21.505+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T12:55:31.506+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T12:55:41.507+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T12:55:51.508+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T12:56:01.508+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T12:56:11.509+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T12:56:21.509+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T12:56:31.510+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T12:56:41.511+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T12:56:51.512+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T12:57:01.512+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T12:57:11.512+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T12:57:21.513+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T12:57:31.514+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T12:57:41.515+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T12:57:51.516+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T12:58:01.517+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T12:58:11.518+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T12:58:21.519+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T12:58:31.520+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T12:58:41.520+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T12:58:51.521+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T12:59:01.522+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T12:59:11.523+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T12:59:21.523+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T12:59:31.524+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T12:59:41.525+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T12:59:51.526+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:00:01.527+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:00:11.527+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:00:21.528+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:00:31.529+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:00:41.530+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:00:51.530+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:01:01.531+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:01:11.532+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:01:21.533+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:01:31.534+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:01:41.535+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:01:51.536+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:02:01.537+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:02:11.538+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:02:21.539+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:02:31.540+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:02:41.540+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:02:51.541+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:03:01.542+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:03:11.542+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:03:21.543+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:03:31.544+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:03:41.545+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:03:51.546+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:04:01.546+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:04:11.547+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:04:21.548+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:04:31.549+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:04:41.550+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:04:51.551+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:05:01.551+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:05:11.552+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:05:21.553+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:05:31.554+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:05:41.555+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:05:51.555+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:06:01.556+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:06:11.557+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:06:21.558+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:06:31.559+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:06:41.560+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:06:51.561+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:07:01.562+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:07:11.562+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:07:21.563+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:07:31.564+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:07:41.564+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:07:51.565+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:08:01.566+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:08:11.567+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:08:21.568+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:08:31.569+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:08:41.569+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:08:51.570+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:09:01.571+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:09:11.571+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:09:21.572+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:09:31.573+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:09:41.574+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:09:51.575+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:10:01.575+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:10:11.576+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:10:21.577+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:10:31.578+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:10:41.578+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:10:51.579+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:11:01.580+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:11:11.580+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:11:21.580+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:11:31.581+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:11:41.582+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:11:51.583+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:12:01.584+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:12:11.584+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:12:21.585+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:12:31.586+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:12:41.587+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:12:51.587+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:13:01.588+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:13:11.589+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:13:21.590+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:13:31.590+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:13:41.591+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:13:51.592+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:14:01.593+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:14:11.593+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:14:21.594+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:14:31.595+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:14:41.596+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:14:51.597+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:15:01.598+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:15:11.599+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:15:21.600+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:15:31.601+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:15:41.602+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:15:51.602+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:16:01.603+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:16:11.603+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:16:21.604+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:16:31.605+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:16:41.606+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:16:51.606+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:17:01.607+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:17:11.608+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:17:21.609+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:17:31.609+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:17:41.609+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:17:51.610+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:18:01.611+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:18:11.612+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:18:21.613+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:18:31.614+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:18:41.615+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:18:51.616+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:19:01.616+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:19:11.616+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:19:21.617+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:19:31.617+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:19:41.618+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:19:51.618+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:20:01.619+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:20:11.620+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:20:21.621+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:20:31.622+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:20:41.623+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:20:51.623+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:21:01.624+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:21:11.625+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:21:21.626+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:21:31.627+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:21:41.627+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:21:51.628+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:22:01.629+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:22:11.630+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:22:21.631+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:22:31.631+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:22:41.632+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:22:51.633+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:23:01.633+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:23:11.634+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:23:21.635+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:23:31.635+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:23:41.636+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:23:51.637+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:24:01.638+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:24:11.638+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:24:21.639+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:24:31.640+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:24:41.641+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:24:51.642+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:25:01.642+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:25:11.643+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:25:21.644+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:25:31.645+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:25:41.646+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:25:51.646+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:26:01.648+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:26:11.649+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:26:21.650+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:26:31.651+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:26:41.652+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:26:51.652+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:27:01.653+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:27:11.654+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:27:21.655+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:27:31.656+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:27:41.656+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:27:51.657+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:28:01.658+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:28:11.659+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:28:21.660+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:28:31.661+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:28:41.661+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:28:51.662+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:29:01.663+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:29:11.664+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:29:21.665+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:29:31.665+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:29:41.666+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:29:51.667+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:30:01.667+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
