[2024-06-25T13:03:01.438+0000] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2024-06-25T13:03:01.449+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: windturbine.file_sensor_task scheduled__2024-06-25T13:00:00+00:00 [queued]>
[2024-06-25T13:03:01.453+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: windturbine.file_sensor_task scheduled__2024-06-25T13:00:00+00:00 [queued]>
[2024-06-25T13:03:01.453+0000] {taskinstance.py:2306} INFO - Starting attempt 1 of 2
[2024-06-25T13:03:01.459+0000] {taskinstance.py:2330} INFO - Executing <Task(FileSensor): file_sensor_task> on 2024-06-25 13:00:00+00:00
[2024-06-25T13:03:01.463+0000] {warnings.py:112} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:61: DeprecationWarning: This process (pid=1371) is multi-threaded, use of fork() may lead to deadlocks in the child.
  pid = os.fork()

[2024-06-25T13:03:01.464+0000] {standard_task_runner.py:63} INFO - Started process 1373 to run task
[2024-06-25T13:03:01.464+0000] {standard_task_runner.py:90} INFO - Running: ['***', 'tasks', 'run', 'windturbine', 'file_sensor_task', 'scheduled__2024-06-25T13:00:00+00:00', '--job-id', '498', '--raw', '--subdir', 'DAGS_FOLDER/windturbine.py', '--cfg-path', '/tmp/tmpnqha97lx']
[2024-06-25T13:03:01.465+0000] {standard_task_runner.py:91} INFO - Job 498: Subtask file_sensor_task
[2024-06-25T13:03:01.494+0000] {task_command.py:426} INFO - Running <TaskInstance: windturbine.file_sensor_task scheduled__2024-06-25T13:00:00+00:00 [running]> on host 8f35bebe2893
[2024-06-25T13:03:01.546+0000] {taskinstance.py:2648} INFO - Exporting env vars: AIRFLOW_CTX_DAG_EMAIL='liviataina.ltab@gmail.com' AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='windturbine' AIRFLOW_CTX_TASK_ID='file_sensor_task' AIRFLOW_CTX_EXECUTION_DATE='2024-06-25T13:00:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2024-06-25T13:00:00+00:00'
[2024-06-25T13:03:01.546+0000] {taskinstance.py:430} INFO - ::endgroup::
[2024-06-25T13:03:01.554+0000] {baseoperator.py:400} WARNING - FileSensor.execute cannot be called outside TaskInstance!
[2024-06-25T13:03:01.559+0000] {base.py:84} INFO - Using connection ID 'fs_default' for task execution.
[2024-06-25T13:03:01.560+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:03:11.560+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:03:21.560+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:03:31.561+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:03:41.561+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:03:51.562+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:04:01.562+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:04:11.563+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:04:21.564+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:04:31.565+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:04:41.566+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:04:51.567+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:05:01.568+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:05:11.569+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:05:21.570+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:05:31.571+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:05:41.572+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:05:51.572+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:06:01.573+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:06:11.574+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:06:21.575+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:06:31.576+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:06:41.577+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:06:51.577+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:07:01.578+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:07:11.578+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:07:21.579+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:07:31.580+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:07:41.580+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:07:51.582+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:08:01.582+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:08:11.583+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:08:21.584+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:08:31.585+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:08:41.585+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:08:51.586+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:09:01.587+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:09:11.587+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:09:21.588+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:09:31.589+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:09:41.590+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:09:51.591+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:10:01.591+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:10:11.592+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:10:21.593+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:10:31.594+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:10:41.595+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:10:51.595+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:11:01.596+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:11:11.596+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:11:21.597+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:11:31.598+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:11:41.598+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:11:51.599+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:12:01.599+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:12:11.600+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:12:21.601+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:12:31.602+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:12:41.602+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:12:51.603+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:13:01.604+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:13:11.605+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:13:21.605+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:13:31.606+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:13:41.606+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:13:51.607+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:14:01.608+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:14:11.608+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:14:21.609+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:14:31.610+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:14:41.611+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:14:51.612+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:15:01.613+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:15:11.614+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:15:21.614+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:15:31.615+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:15:41.616+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:15:51.616+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:16:01.617+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:16:11.618+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:16:21.618+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:16:31.619+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:16:41.619+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:16:51.620+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:17:01.620+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:17:11.621+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:17:21.622+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:17:31.622+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:17:41.623+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:17:51.623+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:18:01.624+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
[2024-06-25T13:18:11.625+0000] {filesystem.py:85} INFO - Poking for file /opt/***/data/data.json
